,PID,Latitude,Longitude,SalePrice,Neighborhood,price_level,crime_rate,school_quality
374,534102025,42.04844622222222,-93.639552,230000,Somerst,1,4,7
375,905452160,42.025835957341144,-93.66607259932762,128000,Edwards,0,9,4
376,533208050,42.04769447845685,-93.64663943537052,197000,Somerst,0,4,7
377,905427030,42.0281873047507,-93.66086579008223,415000,Edwards,2,9,4
378,535301010,42.041993775510214,-93.61754234693878,135960,NAmes,0,9,5
379,909280030,42.016929303937395,-93.64118843764037,250000,Crawfor,1,5,2
380,528116010,42.0607792297516,-93.65860293118871,296000,NridgHt,1,5,10
381,528228270,42.06259555537441,-93.64189535276587,172500,Blmngtn,0,5,10
382,907252210,42.018856939939596,-93.68289296919987,236500,CollgCr,1,9,3
383,909475020,42.011654,-93.643556,223000,Crawfor,1,5,2
384,907253110,42.01869977841746,-93.68464309104452,230500,CollgCr,1,9,3
385,535325280,42.03854471428571,-93.61243779591835,130000,NAmes,0,9,5
386,532378240,42.03489390322482,-93.67191825955149,125500,Sawyer,0,5,2
387,908102260,42.0211584,-93.6774686,147500,Edwards,0,9,4
388,908226180,42.022556599869965,-93.66149567643896,79000,Edwards,0,9,4
389,527425060,42.056585,-93.6235075,97000,NAmes,0,9,5
390,527451540,42.05165547608443,-93.62960010095907,97000,BrDale,0,9,6
391,902128170,42.032449285714286,-93.61540881632654,119000,OldTown,0,10,5
392,903455090,42.0241246122449,-93.62542132653059,125500,IDOTRR,0,10,6
393,910203250,42.02132716963949,-93.62946068188015,82000,IDOTRR,0,10,6
394,903228070,42.03334642857143,-93.62163181632653,93000,BrkSide,0,10,5
395,527214060,42.06007471428571,-93.62771,535000,StoneBr,2,5,10
396,528427010,42.05437757352141,-93.64415406747308,235128,Somerst,1,4,7
397,535451250,42.039218,-93.60968100000001,138000,NAmes,0,9,5
398,908152270,42.01872699002386,-93.67328616654792,176000,Edwards,0,9,4
399,909452050,42.010522418530456,-93.64474114239891,208000,Crawfor,1,5,2
400,532354160,42.034622285714285,-93.6742680408163,141000,Sawyer,0,5,2
401,531453100,42.035688727146635,-93.68500228550349,162000,SawyerW,0,5,2
402,527328050,42.05645099500372,-93.63156375802194,151500,NWAmes,0,9,6
403,907418010,42.01600306795258,-93.68366082946746,218836,CollgCr,1,9,3
404,528344020,42.053416930353976,-93.65323766252466,322500,NoRidge,1,4,7
405,532353180,42.03514258197271,-93.67698065927452,151000,Sawyer,0,5,2
406,902106070,42.03136939759234,-93.6187385078336,127500,OldTown,0,10,5
407,528221050,42.06205631734757,-93.64450711841542,203000,Gilbert,1,5,10
408,534479300,42.037195530778,-93.62139599190823,121000,NAmes,0,9,5
409,906223060,42.03074241421573,-93.6810976393517,213000,SawyerW,1,5,2
410,535105060,42.0472850574594,-93.61637686541748,174000,NAmes,0,9,5
411,528108040,42.062987,-93.65399520765304,398800,NridgHt,1,5,10
412,909279010,42.015804931150754,-93.64382077985356,205000,Crawfor,1,5,2
413,527183030,42.0610026,-93.6325959,189000,StoneBr,0,5,10
414,527276160,42.05691061974768,-93.62394609055036,185000,Gilbert,0,5,10
415,902207130,42.03047530489075,-93.60682804611989,12789,OldTown,0,10,5
416,903227020,42.03366324489796,-93.62263804081631,128000,BrkSide,0,10,5
417,908203100,42.01961035,-93.6663492,90000,Edwards,0,9,4
418,534152120,42.04365387468762,-93.63785692655183,167900,NWAmes,0,9,6
419,907290240,42.016272436436154,-93.6821187933657,143000,CollgCr,0,9,3
420,528478030,42.05226690017801,-93.64060076646572,250000,Somerst,1,4,7
421,910201180,42.02259728571429,-93.62822157142857,150909,IDOTRR,0,10,6
422,533208140,42.047816063070826,-93.64598659483784,178000,Somerst,0,4,7
423,528166150,42.05864089074064,-93.65675772325476,350000,NridgHt,1,5,10
424,905107140,42.03066861357932,-93.67203865632429,143500,Sawyer,0,5,2
425,527180100,42.058859000000005,-93.634762,180500,Gilbert,0,5,10
426,528458080,42.05073962729427,-93.64662739398727,255000,Somerst,1,4,7
427,905101450,42.03339691836735,-93.67536573469387,154500,Sawyer,0,5,2
428,914460110,41.9962111942174,-93.60711752442691,245000,Mitchel,1,7,6
429,534400290,42.03835418428905,-93.62832041301807,153000,NAmes,0,9,5
430,907254020,42.017735289970865,-93.68445533701971,230000,CollgCr,1,9,3
431,528458030,42.051032276647184,-93.64730202075964,212700,Somerst,1,4,7
432,528480060,42.05217516802972,-93.6424376975465,339750,Somerst,1,4,7
433,905226050,42.03338,-93.660706,112000,Sawyer,0,5,2
434,528253010,42.05839853974781,-93.64954230126101,207500,NridgHt,1,5,10
435,528228345,42.06334190683322,-93.64031889686986,195000,Blmngtn,0,5,10
436,527425140,42.05663491840557,-93.62176390413988,120500,NAmes,0,9,5
437,907135020,42.019091238158595,-93.69137515829986,144000,CollgCr,0,9,3
438,533206040,42.047505,-93.647671,176400,Somerst,0,4,7
439,535181140,42.043133448979596,-93.61226375510205,130000,NAmes,0,9,5
440,902427045,42.026947690553214,-93.60479012759878,97000,OldTown,0,10,5
441,527405130,42.05328469387755,-93.62721524489795,76500,NAmes,0,9,5
442,528431040,42.05445930526654,-93.6423122535478,419005,Somerst,2,4,7
443,527450210,42.0525671934726,-93.62765172237603,83000,BrDale,0,9,6
444,532378200,42.03459803030303,-93.67086053535351,142000,Sawyer,0,5,2
445,909278020,42.0118554,-93.6456983,154900,Crawfor,0,5,2
446,534225110,42.04764304782165,-93.62458843657076,145000,NAmes,0,9,5
447,528142020,42.06043498193772,-93.65414661216343,250000,NridgHt,1,5,10
448,527404030,42.05518535362239,-93.62670522917671,143000,NAmes,0,9,5
449,527162180,42.059344211192865,-93.63897183030831,183000,Gilbert,0,5,10
450,534151180,42.04311905624381,-93.63698612936076,255000,NWAmes,1,9,6
451,908204090,42.0186819,-93.6663829759606,131750,Edwards,0,9,4
452,532354070,42.03586555102041,-93.67407142857141,132500,Sawyer,0,5,2
453,527302070,42.05455169737027,-93.63779464883542,181900,NWAmes,0,9,6
454,527214030,42.06011057142858,-93.627926,387000,StoneBr,1,5,10
455,533128030,42.04804412244898,-93.65051097959184,268000,NoRidge,1,4,7
456,902330010,42.028892633438076,-93.61086585885808,122000,OldTown,0,10,5
457,923228150,41.9925693,-93.6021357,97000,MeadowV,0,7,6
458,527302080,42.054501,-93.637788,229000,NWAmes,1,9,6
459,528344040,42.05342209992673,-93.65304393958787,340000,NoRidge,1,4,7
460,535403040,42.04013764071213,-93.61031392353992,115000,NAmes,0,9,5
461,535375050,42.037295428571426,-93.61408028571431,135000,OldTown,0,10,5
462,535376060,42.037242612244896,-93.61242581632654,149000,OldTown,0,10,5
463,924151040,41.989745529068436,-93.59996872621436,285000,Mitchel,1,7,6
464,532351150,42.036377966976005,-93.677257350006,119500,Sawyer,0,5,2
465,905105010,42.03121063779482,-93.67573680093105,142500,Sawyer,0,5,2
466,527452310,42.04895463333342,-93.62924181330852,123000,NAmes,0,9,5
467,909250200,42.01875678168227,-93.64838682231043,149000,SWISU,0,5,2
468,905101300,42.03339260294421,-93.67123834844584,136000,Sawyer,0,5,2
469,902329080,42.02804460246242,-93.61253632831034,119000,OldTown,0,10,5
470,903225140,42.03363724489796,-93.6255561020408,124000,BrkSide,0,10,5
471,533215080,42.046291522056016,-93.64706809744942,328900,Somerst,1,4,7
472,534452060,42.034683,-93.62769499999999,118000,BrkSide,0,10,5
473,532476050,42.037211,-93.660602,260000,Veenker,1,4,7
474,909428110,42.0134524,-93.63965470000001,157000,Crawfor,0,5,2
475,528170040,42.058523290232436,-93.65218318239245,437154,NridgHt,2,5,10
476,533110130,42.045754859775045,-93.65392101467621,260000,NoRidge,1,4,7
477,921205030,41.993253,-93.64787321806948,369900,Timber,1,7,6
478,923203090,41.99306538458213,-93.60816367708648,164000,Mitchel,0,7,6
479,535104120,42.04818346460969,-93.61800109327204,187500,NAmes,0,9,5
480,528366070,42.04950416439778,-93.65311839997617,263000,NoRidge,1,4,7
481,923204040,41.99317600351736,-93.60623275724798,173000,Mitchel,0,7,6
482,535378080,42.0456477,-93.61650809999999,128500,OldTown,0,10,5
483,533251130,42.04475584557552,-93.64596875881588,194000,Veenker,0,4,7
484,528235130,42.06023029999999,-93.6439316,178000,Gilbert,0,5,10
485,903226130,42.03350432653061,-93.6245320408163,128000,BrkSide,0,10,5
486,903235020,42.031185407180594,-93.62385053019987,89000,BrkSide,0,10,5
487,527425110,42.0566141520629,-93.62229844455709,130000,NAmes,0,9,5
488,902327070,42.02912002366332,-93.61062325031135,160000,OldTown,0,10,5
489,903425270,42.02743925,-93.62515039490023,90000,BrkSide,0,10,5
490,534127230,42.04894545931406,-93.63454246820592,150000,NWAmes,0,9,6
491,914478100,41.994432,-93.601624,143000,Mitchel,0,7,6
492,535301150,42.0382469,-93.61851779999999,156000,NAmes,0,9,5
493,903225150,42.03367965306122,-93.62555793877551,87000,BrkSide,0,10,5
494,527402220,42.05470832653061,-93.62648085714287,148500,NAmes,0,9,5
495,904351240,42.023046408163275,-93.65834769387754,63000,Edwards,0,9,4
496,535452090,42.03611175102567,-93.60694141044607,128000,NAmes,0,9,5
497,528108020,42.06298560675671,-93.65415517838329,253293,NridgHt,1,5,10
498,528427070,42.055349838388075,-93.64419921737749,214000,Somerst,1,4,7
499,902125020,42.033675714285714,-93.61405285714285,124000,OldTown,0,10,5
500,910201050,42.022788142857145,-93.6271091632653,129850,IDOTRR,0,10,6
501,527425090,42.05661342218788,-93.62231982989508,115000,NAmes,0,9,5
502,909277100,42.01764715939968,-93.63973588049143,163500,Crawfor,0,5,2
503,531452070,42.03552981169622,-93.68623304546637,145000,SawyerW,0,5,2
504,528387050,42.05055927360286,-93.65166036668946,271000,NoRidge,1,4,7
505,905480240,42.02284059853292,-93.66017316218904,95000,Edwards,0,9,4
506,535476350,42.03684460606061,-93.60480541414141,192000,NAmes,0,9,5
507,527258010,42.05884043624161,-93.62911086577179,394432,StoneBr,1,5,10
508,906394060,42.02316163982928,-93.688895,181000,CollgCr,0,9,3
509,909282030,42.015873,-93.642674,381000,Crawfor,1,5,2
510,905225040,42.03378981113612,-93.66217073409716,140000,Sawyer,0,5,2
511,908275130,42.0197906,-93.664509,130500,Edwards,0,9,4
512,527226040,42.06022015058053,-93.62295726356056,155000,Gilbert,0,5,10
513,903458110,42.022956877551024,-93.62546034693877,89500,IDOTRR,0,10,6
514,535425080,42.04078546204856,-93.60656958697224,277500,NAmes,1,9,5
515,907201220,42.02005977860758,-93.68718591763704,140000,CollgCr,0,9,3
516,903426160,42.02911295918368,-93.62171457142857,160000,OldTown,0,10,5
517,905478140,42.02397682804749,-93.65858202077328,125000,Edwards,0,9,4
518,906475070,42.024693087286714,-93.6820369359333,185000,ClearCr,0,10,4
519,907414070,42.01353445454546,-93.68471572727272,173500,CollgCr,0,9,3
520,914476050,41.996899895960425,-93.60299219600132,135000,Mitchel,0,7,6
521,923251180,41.98769334343434,-93.606366989899,131000,Mitchel,0,7,6
522,528235090,42.05945425901293,-93.64319327177769,200000,Gilbert,0,5,10
523,527355150,42.05291513617854,-93.63375536933796,278000,NWAmes,1,9,6
524,527454130,42.050112239638885,-93.62586720306223,137900,NPkVill,0,9,6
525,533215020,42.04659135169006,-93.64687694636557,300000,Somerst,1,4,7
526,526302120,42.05285252734814,-93.61867770937496,169000,NAmes,0,9,5
527,532378220,42.03476522873856,-93.67190502706886,129200,Sawyer,0,5,2
528,907420110,42.01458634071595,-93.6837257559237,167000,CollgCr,0,9,3
529,527354100,42.05291637350058,-93.6339819544364,187500,NWAmes,0,9,6
530,535404080,42.039218,-93.60968100000001,129900,NAmes,0,9,5
531,906223090,42.03079004563383,-93.68199438769652,236000,SawyerW,1,5,2
532,527450080,42.05260930263202,-93.62917921696385,125500,BrDale,0,9,6
533,923275040,41.988754497238666,-93.60495553528985,165500,Mitchel,0,7,6
534,906477110,42.02423292307692,-93.68243961538462,155000,ClearCr,0,10,4
535,908103310,42.020201,-93.67513199999999,127500,Edwards,0,9,4
536,531477040,42.036117333333344,-93.67890566666668,144000,SawyerW,0,5,2
537,534176230,42.043777478580154,-93.63251732040537,171000,NWAmes,0,9,6
538,907187060,42.017765000000004,-93.68910100000001,217000,CollgCr,1,9,3
539,528385050,42.05160690861645,-93.65170730227655,260000,NoRidge,1,4,7
540,908204160,42.0195893,-93.6654029,82500,Edwards,0,9,4
541,924100020,41.99082077407747,-93.60022157484228,172000,Mitchel,0,7,6
542,907401080,42.01511921212121,-93.6878653838384,195000,CollgCr,0,9,3
543,528108120,42.06234669940753,-93.65333767490485,376162,NridgHt,1,5,10
544,916403230,41.999163329763924,-93.64441173641649,175000,Timber,0,7,6
545,903236040,42.03119946938776,-93.62063910204084,126500,BrkSide,0,10,5
546,903475060,42.02598163456583,-93.62218509239744,122000,OldTown,0,10,5
547,527302090,42.054475,-93.637326,213000,NWAmes,1,9,6
548,923230120,41.99123401860321,-93.60243061324628,138000,Mitchel,0,7,6
549,534403420,42.041264293515525,-93.62754452265993,147000,NAmes,0,9,5
550,1007100110,42.02265498235664,-93.57832729307644,103000,IDOTRR,0,10,6
551,907290090,42.016954285714284,-93.68117685714287,213000,CollgCr,1,9,3
552,907203090,42.021225,-93.684411,110000,CollgCr,0,9,3
553,905102060,42.03324141929304,-93.67282384824915,131500,Sawyer,0,5,2
554,907275150,42.018875209095285,-93.6812859854597,275000,CollgCr,1,9,3
555,535152150,42.042915830829465,-93.61760893209153,165500,NAmes,0,9,5
556,528365090,42.049698473366526,-93.65379020401356,290000,NoRidge,1,4,7
557,910200080,42.02253369387755,-93.62844153061224,126000,IDOTRR,0,10,6
558,923225080,41.99249240361507,-93.605300838907,124000,MeadowV,0,7,6
559,906402200,42.030479,-93.68318000000001,320000,SawyerW,1,5,2
560,921128050,41.993090368244026,-93.65077168001568,425000,Timber,2,7,6
561,909250160,42.018046346938775,-93.64690038775508,96500,Crawfor,0,5,2
562,908225170,42.020117914187324,-93.66201652254809,91900,Edwards,0,9,4
563,906380060,42.02587218003843,-93.68961370743756,272500,CollgCr,1,9,3
564,527175130,42.05659525375694,-93.63278756748915,154204,Gilbert,0,5,10
565,528480110,42.05142301513821,-93.64265836776028,200825,Somerst,1,4,7
566,528150070,42.060462,-93.655516,611657,NridgHt,2,5,10
567,923400040,41.986498,-93.608125,160000,Mitchel,0,7,6
568,910205020,42.02147753061225,-93.6253292244898,78000,IDOTRR,0,10,6
569,535103050,42.048928908171895,-93.61662458579931,201800,NAmes,1,9,5
570,528240150,42.06122452447367,-93.64249212714206,195500,Gilbert,0,5,10
571,906226120,42.03231420003687,-93.6786209631735,142953,SawyerW,0,5,2
572,535327140,42.038369856900076,-93.61107609317202,107500,NAmes,0,9,5
573,528427040,42.05453381217945,-93.644148,213133,Somerst,1,4,7
574,528435020,42.054149,-93.644192,297900,Somerst,1,4,7
575,534431130,42.038410836734705,-93.62169385714287,122000,NAmes,0,9,5
576,923203110,41.99302302560038,-93.60816449421681,162000,Mitchel,0,7,6
577,527356020,42.050501766330434,-93.63749315294264,250000,NWAmes,1,9,6
578,527252090,42.05778268719642,-93.62986759861609,318000,StoneBr,1,5,10
579,527258020,42.0580958832001,-93.629625753887,260000,StoneBr,1,5,10
580,533253060,42.04292843701024,-93.64930738305368,155000,Greens,0,4,7
581,905107380,42.031664569245045,-93.67415414231128,120000,Sawyer,0,5,2
582,531375040,42.03789478718914,-93.69152303149954,159000,SawyerW,0,5,2
583,535355100,42.03459238267333,-93.6160082392072,112000,OldTown,0,10,5
584,907192120,42.01631702359622,-93.69159318608706,226000,CollgCr,1,9,3
585,528138010,42.06162466808756,-93.65221048846105,324000,NridgHt,1,5,10
586,908229020,42.02138447474748,-93.65922493939397,99900,Edwards,0,9,4
587,528480090,42.051428253784565,-93.64252609194008,271500,Somerst,1,4,7
588,527108070,42.06297980174738,-93.63597536209686,377500,Gilbert,1,5,10
589,906226060,42.0324048560419,-93.67975200000001,131000,SawyerW,0,5,2
590,908275290,42.01773114285713,-93.66219771428571,125000,Edwards,0,9,4
591,531375070,42.037880984107865,-93.69138693054299,142500,SawyerW,0,5,2
592,528480070,42.052185865447115,-93.64236547683237,266000,Somerst,1,4,7
593,905300080,42.02890321194663,-93.676399360278,142500,Sawyer,0,5,2
594,907203040,42.021766,-93.683356,149900,CollgCr,0,9,3
595,535450180,42.03578971428571,-93.61032328571429,135000,NAmes,0,9,5
596,531382070,42.035478157326274,-93.69136835339701,257000,SawyerW,1,5,2
597,527216080,42.06084660866363,-93.62614208665285,591587,StoneBr,2,5,10
598,906394050,42.02320307609885,-93.688895,176432,CollgCr,0,9,3
599,527252070,42.05789536974548,-93.62985262130677,392000,StoneBr,1,5,10
600,534250010,42.04553058199126,-93.63036795695385,135000,NWAmes,0,9,6
601,904100090,42.034476,-93.65579699999999,150000,Sawyer,0,5,2
602,905453040,42.02515574286182,-93.66606191273537,186000,Edwards,0,9,4
603,527326150,42.05528206355001,-93.63425011897093,215000,NWAmes,1,9,6
604,909101050,42.02208263383203,-93.6569485660342,116000,Edwards,0,9,4
605,923203140,41.992959487127756,-93.60816571991228,160500,Mitchel,0,7,6
606,906230020,42.030538597973475,-93.67893732726276,269500,SawyerW,1,5,2
607,528218060,42.0623665183045,-93.64583124495205,170440,Gilbert,0,5,10
608,906380040,42.02539048178546,-93.6905694613764,246500,CollgCr,1,9,3
609,528228360,42.063176890926,-93.64022440631769,246990,Blmngtn,1,5,10
610,532377130,42.0347092512174,-93.6734836316701,131400,Sawyer,0,5,2
611,527256040,42.05900058389262,-93.6290162818792,455000,StoneBr,2,5,10
612,903400030,42.02949532172788,-93.6258169129528,109000,BrkSide,0,10,5
613,535453200,42.037203346079366,-93.60675628318278,132500,NAmes,0,9,5
614,528240080,42.060176458179896,-93.64141308510722,230500,Gilbert,1,5,10
615,534476320,42.037385798657716,-93.62458487248324,128900,NAmes,0,9,5
616,902125080,42.03339740816325,-93.6140427755102,107400,OldTown,0,10,5
617,528327010,42.055592,-93.653209853281,405000,NoRidge,2,4,7
618,916455070,41.99633696806935,-93.64682732432732,220000,Timber,1,7,6
619,535350030,42.038242857142855,-93.61898336734694,144900,NAmes,0,9,5
620,905226170,42.033870269370155,-93.66194959440077,137000,Sawyer,0,5,2
621,528488140,42.05122208592715,-93.64372242237481,230348,Somerst,1,4,7
622,528228580,42.06299545210909,-93.6415741695409,246578,Blmngtn,1,5,10
623,527453130,42.05068821188921,-93.6260942530966,149900,NPkVill,0,9,6
624,534127210,42.04886393696468,-93.63474361913694,183000,NWAmes,0,9,6
625,531452020,42.03470498605157,-93.68622929966419,99500,SawyerW,0,5,2
626,911175430,42.01910027419408,-93.61476109680885,35311,IDOTRR,0,10,6
627,531452180,42.03651955306964,-93.68624346346672,194500,SawyerW,0,5,2
628,902300110,42.02912142857143,-93.61848014285715,139500,OldTown,0,10,5
629,924152030,41.98920287894761,-93.60018413490594,231000,Mitchel,1,7,6
630,528439080,42.053223388509785,-93.64235043856485,249000,Somerst,1,4,7
631,908151040,42.01901087755102,-93.67531048979592,147000,Edwards,0,9,4
632,528390020,42.04946678372613,-93.65117696467395,301500,NoRidge,1,4,7
633,531453140,42.035634898410905,-93.68522470040688,144000,SawyerW,0,5,2
634,905226110,42.03266153193981,-93.66098447742898,145000,ClearCr,0,10,4
635,531363080,42.03780587272577,-93.69228547634813,139500,SawyerW,0,5,2
636,527450520,42.05146405037852,-93.62707910309376,100500,BrDale,0,9,6
637,534252040,42.04467577213927,-93.62479946563464,144000,NAmes,0,9,5
638,527453140,42.05068774720407,-93.62611562861272,123000,NPkVill,0,9,6
639,531385020,42.03698944897959,-93.68877371428572,189000,SawyerW,0,5,2
640,534151175,42.043132443732944,-93.63701692058576,243500,NWAmes,1,9,6
641,914452060,41.99436430952381,-93.6064848452381,145000,Mitchel,0,7,6
642,535426130,42.03893266606289,-93.60524586740931,135000,NAmes,0,9,5
643,905200220,42.033435497619955,-93.6667508603405,139000,Sawyer,0,5,2
644,903425280,42.027621999999994,-93.62515444596777,153575,BrkSide,0,10,5
645,527326130,42.05527671524565,-93.63428082858951,175000,NWAmes,0,9,6
646,902105110,42.0254672,-93.61688559999999,132000,OldTown,0,10,5
647,528477050,42.052361100598375,-93.64250793879313,310000,Somerst,1,4,7
648,909282130,42.0178156,-93.639429,144800,Crawfor,0,5,2
649,534402170,42.039907523558135,-93.6281476385107,177500,NAmes,0,9,5
650,528228340,42.06333264356697,-93.64039482796149,215000,Blmngtn,1,5,10
651,911128180,42.02136264484655,-93.61524020165537,68400,IDOTRR,0,10,6
652,527404020,42.055197743096855,-93.62675858329791,128000,NAmes,0,9,5
653,908103350,42.02017885714286,-93.67535371428572,125200,Edwards,0,9,4
654,527126030,42.063184675,-93.634378025,251000,StoneBr,1,5,10
655,916475040,41.995350060606064,-93.647011989899,315000,Timber,1,7,6
656,905452110,42.02512044767799,-93.66493964599474,127000,Edwards,0,9,4
657,533208020,42.04771201799954,-93.64670427559805,194000,Somerst,0,4,7
658,902103120,42.032211292796056,-93.61892575481907,103500,OldTown,0,10,5
659,527359180,42.051508,-93.63471,197500,NWAmes,0,9,6
660,535475020,42.03693412121211,-93.60502794949495,140000,NAmes,0,9,5
661,923227100,41.9933402,-93.6041191,140000,Mitchel,0,7,6
662,528150090,42.059710469537016,-93.65520070592709,378000,NridgHt,1,5,10
663,914475030,41.9970794347026,-93.60409578337028,173000,Mitchel,0,7,6
664,923225240,41.990583059665454,-93.60383229513144,127000,MeadowV,0,7,6
665,527108060,42.062807,-93.635963,309000,Gilbert,1,5,10
666,528482090,42.051058256022365,-93.63971724582727,340000,Somerst,1,4,7
667,527358060,42.0507044,-93.6352344,175000,NWAmes,0,9,6
668,903235100,42.03046517167965,-93.62447142863357,68500,BrkSide,0,10,5
669,903225040,42.03356512244898,-93.62475426530612,135000,BrkSide,0,10,5
670,905453080,42.024074986958965,-93.66257517255421,308030,Edwards,1,9,4
671,903227080,42.03343397959184,-93.62348342857142,120000,BrkSide,0,10,5
672,908102140,42.02086615826354,-93.67758435907251,123000,Edwards,0,9,4
673,534275060,42.043157545707366,-93.62321486965608,141500,NAmes,0,9,5
674,907202080,42.019786954284356,-93.68472770538008,136500,CollgCr,0,9,3
675,532351090,42.03625767346938,-93.67609259183672,125000,Sawyer,0,5,2
676,923226300,41.99226166524194,-93.60328933021609,85500,MeadowV,0,7,6
677,907180130,42.01743548190004,-93.69085450610454,204000,CollgCr,1,9,3
678,907412040,42.01391930303031,-93.68550604040405,186500,CollgCr,0,9,3
679,535456100,42.034868387755104,-93.60776691836736,109500,NAmes,0,9,5
680,528172020,42.0591858589008,-93.65040116571043,275000,NridgHt,1,5,10
681,907175080,42.018491622055244,-93.69079671519896,226001,CollgCr,1,9,3
682,534427140,42.04128712317432,-93.62325760777752,150750,NAmes,0,9,5
683,905200010,42.034415348583174,-93.66861455432976,129000,Sawyer,0,5,2
684,528228555,42.0633081553146,-93.64218655574228,185485,Blmngtn,0,5,10
685,905300020,42.02944706382978,-93.67826268085106,144000,Sawyer,0,5,2
686,533253030,42.0427331748041,-93.6493167532215,214000,Greens,1,4,7
687,923228250,41.99172278896287,-93.60157702884216,75000,MeadowV,0,7,6
688,534128100,42.04787,-93.63238179999999,162000,NWAmes,0,9,6
689,908103090,42.021106484848495,-93.67618415151516,110000,Edwards,0,9,4
690,531369010,42.036017022851475,-93.69162303599693,193000,SawyerW,0,5,2
691,535426350,42.04003007162375,-93.6070279042265,148000,NAmes,0,9,5
692,527210050,42.06052267346938,-93.62919155102041,356383,StoneBr,1,5,10
693,923225190,41.99100085550783,-93.60422259804399,104500,MeadowV,0,7,6
694,923228210,41.9925693,-93.6021357,79500,MeadowV,0,7,6
695,902401090,42.028074708774916,-93.61014271429373,93500,OldTown,0,10,5
696,528174080,42.05925125070055,-93.64933063070106,185850,NridgHt,0,5,10
697,910200040,42.02271846938776,-93.62844465306122,115000,IDOTRR,0,10,6
698,528294060,42.05866265772722,-93.64084551761728,185900,Gilbert,0,5,10
699,902128150,42.032355714285714,-93.6154100408163,155000,OldTown,0,10,5
700,535451010,42.03818257142857,-93.608716,116000,NAmes,0,9,5
701,533221060,42.0461505760374,-93.64580462969136,177000,Somerst,0,4,7
702,535175050,42.04484298006625,-93.61406195922254,155000,NAmes,0,9,5
703,905104210,42.02996191433617,-93.67817999488929,125000,Sawyer,0,5,2
704,907275080,42.01847041777077,-93.67948936241542,228000,CollgCr,1,9,3
705,907285080,42.01785786161569,-93.68017748634131,210000,CollgCr,1,9,3
706,907285050,42.017848291601965,-93.68118917350556,191000,CollgCr,0,9,3
707,528118040,42.06042751020408,-93.65749616326531,418000,NridgHt,2,5,10
708,907255050,42.01777557142857,-93.68560220408165,275000,CollgCr,1,9,3
709,905105190,42.029925192608346,-93.6779561719857,130000,Sawyer,0,5,2
710,923201100,41.993425,-93.604106,139500,Mitchel,0,7,6
711,528120030,42.06125391005535,-93.65429293465564,335000,NridgHt,1,5,10
712,907135170,42.01887237613264,-93.6925118086155,138000,CollgCr,0,9,3
713,535478010,42.0354431086131,-93.60569883577749,134500,NAmes,0,9,5
714,535180120,42.04210733692971,-93.61285385715065,133000,NAmes,0,9,5
715,534426110,42.04122444683396,-93.62456660627306,124500,NAmes,0,9,5
716,535403150,42.038350632653064,-93.60764075510204,159500,NAmes,0,9,5
717,531376010,42.036246016454996,-93.69123942575058,173000,SawyerW,0,5,2
718,911102170,42.02140362966889,-93.61680909086884,40000,IDOTRR,0,10,6
719,905475520,42.02508203703704,-93.66355788888887,80000,Edwards,0,9,4
720,907175030,42.0181690456771,-93.69174026119214,235000,CollgCr,1,9,3
721,527212050,42.06055254736841,-93.62885495789476,325000,StoneBr,1,5,10
722,902201110,42.039218,-93.60968100000001,129500,OldTown,0,10,5
723,906201030,42.03318050758283,-93.68572630529712,178000,SawyerW,0,5,2
724,535325130,42.039393076923076,-93.61263997435896,127000,NAmes,0,9,5
725,533213040,42.047117,-93.646828,172500,Somerst,0,4,7
726,527352150,42.05183843368243,-93.63797854074751,154000,NWAmes,0,9,6
727,903226060,42.033472959183676,-93.62370485714285,164900,BrkSide,0,10,5
728,923227080,41.9933402,-93.6041191,160000,Mitchel,0,7,6
729,907252060,42.01849059534388,-93.68659668498665,254750,CollgCr,1,9,3
730,528102010,42.061763918367355,-93.65861987755102,315000,NridgHt,1,5,10
731,533208040,42.04769896383669,-93.64665561664779,199900,Somerst,0,4,7
732,534128090,42.047725465088575,-93.63152308199787,185000,NWAmes,0,9,6
733,908103260,42.02000289795919,-93.67364530612244,165000,Edwards,0,9,4
734,903231180,42.03153908181685,-93.62450668469695,132000,BrkSide,0,10,5
735,533206050,42.04748696849148,-93.64765887536495,196000,Somerst,0,4,7
736,535403280,42.039218,-93.60968100000001,153000,NAmes,0,9,5
737,907192030,42.01683112623088,-93.68964000369684,195000,CollgCr,0,9,3
738,914465060,41.997131467541216,-93.6072490569355,271000,Mitchel,1,7,6
739,903228120,42.03356314285715,-93.62241285714285,119000,BrkSide,0,10,5
740,903229040,42.03347219306265,-93.62047117158787,119900,OldTown,0,10,5
741,535101120,42.048325165604545,-93.61985953456579,124000,NAmes,0,9,5
742,527180040,42.057390999999996,-93.634738,171500,Gilbert,0,5,10
743,902110080,42.03028234502641,-93.61727963334768,135000,OldTown,0,10,5
744,902405120,42.039218,-93.60968100000001,119000,OldTown,0,10,5
745,924100070,41.99121668853178,-93.60002553480206,170000,Mitchel,0,7,6
746,903454020,42.02510471428571,-93.62715557142856,72000,IDOTRR,0,10,6
747,527110120,42.060798299999995,-93.6364315,169000,Gilbert,0,5,10
748,902136110,42.030241789152754,-93.6108383261398,95000,OldTown,0,10,5
749,907130060,42.02120044753399,-93.68889377734922,177500,CollgCr,0,9,3
750,526350040,42.052806,-93.619783,105000,NAmes,0,9,5
