PID,GrLivArea,school_quality,nb_income,nb_appreciation,crime_rate,YearBuilt,FullBath,HalfBath,BedroomAbvGr,YearRemodAdd,OverallQual,OverallCond,LotArea,X1stFlrSF,X2ndFlrSF,TotalBsmtSF,KitchenQual,GarageQual,BsmtQual,Latitude,Longitude,SalePrice,Predicted,Delta,Prop_Addr,Neighborhood
923425030,887,6,6,3,3,1984,1,0,3,1984,5,6,10447,887,-,864,3,3,3,41.986502,-93.604697,124500,198586.4953318828,-74086.49533188279,500 KEN MARIL RD,Mitchel
905104030,913,2,5,5,5,1966,1,0,3,1966,6,5,8400,913,-,814,3,3,3,42.03209108414542,-93.67772001407806,129000,203026.800343707,-74026.800343707,4406 ROSS RD,Sawyer
905351045,1700,4,6,8,0,1980,2,1,2,1981,7,5,1700,880,680,430,4,4,4,42.02440635,-93.67585257313156,148400,222404.15823354785,-74004.15823354785,4205 WESTBROOK DR,ClearCr
907227300,780,3,7,9,1,1972,1,0,2,1972,5,7,7200,780,-,780,3,3,3,42.0208882,-93.68334465714285,124900,198898.36686453008,-73998.36686453008,307 ROCKWELL AVE,CollgCr
532351050,984,2,5,5,5,1963,1,0,3,1963,5,5,9100,984,-,984,3,3,3,42.036070387755096,-93.67440985714286,128000,201930.80859463432,-73930.80859463432,4127 TORONTO ST,Sawyer
904100160,1271,2,5,5,5,1948,2,0,4,1950,5,5,21286,720,551,720,3,3,3,42.033505289394334,-93.65783559113645,135000,208876.38356339827,-73876.38356339827,2913 ROSS RD,Sawyer
535180070,1236,5,2,4,1,1957,1,0,2,1996,5,6,10011,1236,-,1070,4,3,3,42.04289354938526,-93.61264121577676,134450,208269.17866079698,-73819.17866079698,210 21ST ST,NAmes
534401190,1136,5,2,4,1,1965,1,0,3,1965,6,6,9200,1136,-,1136,3,3,3,42.0397374085605,-93.62970074216166,140000,213791.70164876053,-73791.70164876053,1712 COOLIDGE DR,NAmes
904301410,1032,4,7,6,1,1935,1,0,2,1950,5,7,8250,1032,-,0,3,3,-,42.027646136995934,-93.6603170025214,125000,198776.97595145422,-73776.97595145422,540 FOREST GLEN,Edwards
905202090,1067,2,5,5,5,1950,2,0,2,1995,4,7,9600,1067,-,1067,4,3,4,42.032157081632654,-93.66855348979591,128000,201743.98100845038,-73743.98100845038,3718 ROSS RD,Sawyer
535451110,864,5,2,4,1,1950,1,0,3,2002,5,8,7200,864,-,864,4,3,3,42.03598260606061,-93.60799793939394,129000,202729.69337412057,-73729.69337412057,1415 STAFFORD AVE,NAmes
923275200,816,6,6,3,3,1982,1,0,2,1982,5,7,8314,816,-,816,3,3,3,41.988232259809486,-93.60435779961487,124500,198229.6504071456,-73729.65040714559,3827 MINNETONKA AVE,Mitchel
923275010,1178,6,6,3,3,1976,1,1,3,2003,5,6,11000,1178,-,1090,3,3,4,41.98989992815509,-93.60557532261099,135000,208696.6593022786,-73696.6593022786,500 GARDEN RD,Mitchel
905100060,999,2,5,5,5,1963,1,0,3,1963,5,5,11235,999,-,925,3,3,4,42.03337493877551,-93.6755855510204,130000,203687.6724660266,-73687.67246602659,1207 ARIZONA AVE,Sawyer
534476100,1216,5,2,4,1,1951,1,0,3,1951,5,5,9600,1216,-,1056,3,3,3,42.03605080914022,-93.623741,135000,208676.8040246911,-73676.80402469111,1417 MARSTON AVE,NAmes
907125120,990,3,7,9,1,1994,1,0,3,1994,5,5,8775,990,-,990,3,3,4,42.021333654055596,-93.69223928523525,126000,199659.5162674418,-73659.5162674418,5423 NORRIS ST,CollgCr
535382020,2414,5,6,5,0,1900,2,0,3,1970,5,4,10800,1766,648,954,3,3,3,42.03524363636364,-93.61244363636364,160000,233605.3765820528,-73605.37658205279,1327 DOUGLAS AVE,OldTown
527455250,988,5,2,4,1,1966,1,0,3,1966,5,6,7150,988,-,988,3,3,3,42.048851159119046,-93.62539763059881,129250,202847.1515780212,-73597.1515780212,1115 28TH ST,NAmes
914476050,1004,6,6,3,3,1977,1,0,2,1977,6,5,10530,1004,-,975,3,3,4,41.996899895960425,-93.60299219600131,135000,208583.60019774988,-73583.60019774988,702 CRYSTAL ST,Mitchel
904100030,1422,2,5,5,5,1951,1,0,3,1951,5,5,12375,1081,341,806,3,3,3,42.034406260859576,-93.65711292709214,137500,211069.0422382408,-73569.0422382408,2912 ONTARIO ST,Sawyer
902330040,1742,5,6,5,0,1882,1,1,4,1986,8,9,17671,916,826,916,4,3,3,42.02812757375572,-93.61061975409754,168000,241506.7583039617,-73506.75830396169,703 DUFF AVE,OldTown
902406070,1521,5,6,5,0,1910,1,0,4,2002,6,7,9720,780,741,741,4,3,3,42.02730468048847,-93.60702960866344,146500,219935.8796634679,-73435.8796634679,618 CRAWFORD AVE,OldTown
914452190,1080,6,6,3,3,1983,1,1,3,1983,6,5,9187,1080,-,1084,3,3,3,41.99419902380953,-93.60742948809524,134000,207392.32457438135,-73392.32457438135,302 OPAL CIR,Mitchel
534475185,1505,5,2,4,1,1953,1,0,2,1953,6,4,12160,1505,-,1505,3,3,3,42.03475926805175,-93.62560211863473,149500,222864.5861742284,-73364.5861742284,1306 NORTHWESTERN AVE,NAmes
907203070,876,3,7,9,1,1972,1,0,3,1972,5,6,7480,876,-,876,3,3,3,42.021148281281725,-93.68377459441854,127000,200358.25134629034,-73358.25134629034,4907 SCHUBERT ST,CollgCr
905226110,1721,4,6,8,0,1960,2,0,3,1960,5,3,10532,1721,-,988,3,3,3,42.03266153193981,-93.66098447742898,145000,218354.89630858565,-73354.89630858565,3219 ROSS RD,ClearCr
535454100,1461,5,2,4,1,1949,2,0,4,1996,4,7,10800,832,629,832,3,3,3,42.034627923079576,-93.61031071353487,133500,206822.04169695295,-73322.04169695295,115 E 13TH ST,NAmes
535151080,1008,5,2,4,1,1963,1,0,2,1963,6,7,9723,1008,-,1008,3,3,3,42.0468724,-93.6187115,135000,208284.30847192358,-73284.30847192358,2103 JENSEN AVE,NAmes
535353240,1527,5,2,4,1,1948,1,1,3,1999,7,7,11419,801,726,699,3,3,3,42.036185914349126,-93.62029508197647,152500,225773.3516706174,-73273.35167061741,1432 GRAND AVE,NAmes
923225510,874,6,6,3,3,1968,1,0,3,2003,5,7,10172,874,-,864,3,3,3,41.992981774936986,-93.60428137635301,126500,199734.55978452967,-73234.55978452967,3319 HARCOURT DR,Mitchel
909275050,1502,2,3,7,5,1931,1,1,3,2000,7,6,7200,851,651,776,3,3,4,42.020122,-93.643532,149000,222167.11300916475,-73167.11300916475,317 PEARSON AVE,Crawfor
907227050,864,3,7,9,1,1972,1,0,3,1972,5,7,7180,864,-,864,3,3,3,42.0207578,-93.68312262857144,127000,200134.04739986645,-73134.04739986645,324 ROCKWELL AVE,CollgCr
535151100,1008,5,2,4,1,1956,1,0,3,1956,5,6,6860,1008,-,1008,2,3,3,42.0430122,-93.6197207,131000,204089.65418677917,-73089.65418677917,617 BARR DR,NAmes
910200110,1215,6,6,3,0,1940,1,0,3,1950,6,7,7000,720,495,720,4,3,3,42.02242708163266,-93.62946408163265,141000,214050.10653814138,-73050.10653814138,130 S RIVERSIDE DR,IDOTRR
535180120,1104,5,2,4,1,1956,1,0,3,1958,5,5,10425,1104,-,1104,3,3,3,42.04210733692971,-93.61285385715064,133000,206003.38779250009,-73003.38779250009,217 20TH ST,NAmes
532378160,1236,2,5,5,5,1961,1,0,3,1994,5,7,6993,1236,-,912,3,3,3,42.034588484848484,-93.66994189898989,135000,207976.53043252282,-72976.53043252282,3815 ONTARIO ST,Sawyer
905104090,894,2,5,5,5,1966,1,0,3,1966,5,5,7094,894,-,894,3,3,3,42.0314912306776,-93.6770425386448,125000,197975.08934550136,-72975.08934550136,1005 YUMA AVE,Sawyer
535304170,1040,5,2,4,1,1953,1,0,3,1953,6,7,7942,1040,-,1040,3,3,3,42.0382469,-93.6185178,136000,208970.13681020262,-72970.13681020262,1712 WILSON AVE,NAmes
534427040,1252,5,2,4,1,1959,1,0,3,1959,6,6,10721,1252,-,1252,4,3,3,42.04200866666667,-93.62169166666666,142000,214884.05038496185,-72884.05038496185,804 20TH ST,NAmes
923226150,1652,6,6,3,3,1970,2,0,4,1970,5,5,11836,1652,-,1652,3,3,3,41.99176002903685,-93.60093325191208,146500,219311.72796645813,-72811.72796645813,743 GARNET DR 745,Mitchel
908275180,1470,4,7,6,1,1954,2,0,4,1972,4,6,8172,997,473,941,3,3,3,42.01984976319134,-93.66351284112656,135000,207798.65024953103,-72798.65024953103,317 HILLTOP RD,Edwards
905102060,1039,2,5,5,5,1965,1,1,3,1965,5,4,11625,1039,-,1039,3,3,3,42.033241419293034,-93.67282384824915,131500,204260.10739106298,-72760.10739106298,4018 QUEBEC ST,Sawyer
535150210,1098,5,2,4,1,1955,1,0,3,1955,5,7,7390,1098,-,1098,3,3,3,42.04218612244898,-93.61728436734694,135000,207719.2554498196,-72719.25544981961,2013 CLARK AVE,NAmes
535382100,1690,5,6,5,0,1910,2,0,4,2008,7,9,7200,930,760,560,4,3,3,42.03469328571428,-93.61386404081634,156500,229146.38964392387,-72646.38964392387,1302 KELLOGG AVE,OldTown
535350040,936,5,2,4,1,1956,1,0,2,2000,5,7,5868,936,-,936,3,3,3,42.038242,-93.61891928571428,129000,201627.8087767227,-72627.8087767227,614 16TH ST,NAmes
923225050,1142,6,6,3,3,1976,1,1,3,1976,5,5,4224,1142,-,1142,3,3,4,41.992720967045045,-93.60530866046922,134000,206495.5923009154,-72495.59230091539,3322 SOUTHDALE DR,MeadowV
532376090,1696,2,5,5,5,1962,1,1,3,1962,5,5,13673,1696,-,1140,3,3,3,42.03477656100864,-93.66951124378872,143900,216313.8128775317,-72413.81287753169,1328 GARFIELD AVE,Sawyer
903231010,1539,5,6,5,0,1936,1,1,3,1950,5,6,6120,1067,472,927,3,3,3,42.032489080808084,-93.62368516161615,141500,213893.63566367343,-72393.63566367343,1125 MARSTON AVE,BrkSide
532378220,941,2,5,5,5,1967,1,0,3,1967,5,6,8789,941,-,912,3,3,3,42.03476522873856,-93.67190502706886,129200,201584.83942947898,-72384.83942947898,1310 ALABAMA LN,Sawyer
903426160,1984,5,6,5,0,1910,2,0,5,1983,6,8,8094,1242,742,1242,3,-,3,42.02911295918368,-93.62171457142857,160000,232370.28393152286,-72370.28393152286,817 HODGE AVE,OldTown
903225040,1274,5,6,5,0,1939,2,0,3,1998,5,7,6125,728,546,728,3,2,3,42.03356512244898,-93.62475426530612,135000,207360.55065879467,-72360.55065879467,1217 CURTISS AVE,BrkSide
907227060,864,3,7,9,1,1972,1,0,3,2000,5,5,7200,864,-,864,5,4,3,42.0208016,-93.68312297142857,127000,199356.7339322094,-72356.7339322094,318 ROCKWELL AVE,CollgCr
535302140,950,5,2,4,1,1953,1,0,2,1953,5,5,12774,950,-,984,3,3,3,42.040499865432636,-93.61705367616844,130000,202351.38560984842,-72351.38560984842,1812 CLARK AVE,NAmes
532376040,1120,2,5,5,5,1961,1,1,3,1961,4,5,6970,1120,-,1040,2,3,3,42.03464492397396,-93.66951756572132,129000,201290.3640885189,-72290.3640885189,1304 GARFIELD AVE,Sawyer
535353160,1544,5,6,5,0,1890,2,0,3,2006,4,7,14190,1000,544,925,3,-,2,42.034911363673764,-93.62031613617994,138000,210277.60760411015,-72277.60760411015,1320 GRAND AVE,OldTown
905200010,912,2,5,5,5,1966,1,0,3,1966,5,7,8169,912,-,912,4,3,3,42.03441534858317,-93.66861455432976,129000,201274.2448760149,-72274.24487601491,3732 ONTARIO ST,Sawyer
905104180,894,2,5,5,5,1967,1,0,3,2003,5,7,9764,894,-,894,4,3,3,42.03102234891576,-93.67805045810474,130000,202161.68854321018,-72161.68854321018,903 YUMA AVE,Sawyer
905226170,1176,2,5,5,5,1958,1,0,3,1998,5,6,13770,1176,-,1158,3,3,3,42.033870269370155,-93.66194959440077,137000,209101.22719456445,-72101.22719456445,1248 WISCONSIN AVE,Sawyer
532354010,970,2,5,5,5,1963,1,0,2,1963,5,6,8480,970,-,970,3,3,3,42.035940857142855,-93.67474,132500,204473.85237612447,-71973.85237612447,4142 TORONTO ST,Sawyer
904100040,1211,2,5,5,5,1968,1,0,3,1968,5,5,8250,1211,-,952,3,3,3,42.03440539409389,-93.65707440417286,134000,205947.11974087253,-71947.11974087253,2908 ONTARIO ST,Sawyer
909251080,1316,2,3,7,5,1926,1,0,2,1950,6,6,8969,672,644,644,3,3,3,42.01780281632653,-93.64647512244898,145000,216910.56917615264,-71910.56917615264,507 LYNN AVE,Crawfor
905476225,1038,4,7,6,1,1984,2,0,2,1984,5,6,3869,1038,-,1038,3,3,3,42.0248537545739,-93.66369532455674,130000,201809.3926832945,-71809.39268329451,3418 WEST ST,Edwards
923252075,1091,6,6,3,3,1993,1,0,2,1996,6,5,7706,1091,-,384,3,3,4,41.98752773737374,-93.60618059595959,131250,203020.34575590654,-71770.34575590654,424 TEAGARDEN DR,Mitchel
923277030,816,6,6,3,3,1982,1,0,3,2008,5,9,6600,816,-,816,4,3,3,41.98789996613723,-93.60394169328764,130500,202250.67983342262,-71750.67983342262,3819 VIOLA MAE AVE,Mitchel
531477040,2020,2,5,5,5,1977,2,0,4,1977,5,5,8400,2020,-,0,3,3,-,42.03611733333334,-93.67890566666667,144000,215732.07274629202,-71732.07274629202,1505 NORTH DAKOTA AVE,SawyerW
532354060,1057,2,5,5,5,1962,1,0,3,1962,5,5,7420,1057,-,1057,3,3,3,42.03587810204082,-93.67418285714285,132000,203703.29377323747,-71703.29377323747,4112 TORONTO ST,Sawyer
527453160,1456,6,6,2,1,1975,2,1,4,1975,6,6,2308,855,601,855,3,3,4,42.05068691960442,-93.62615838123916,143000,214702.78995379954,-71702.78995379954,1119 KENNEDY ST,NPkVill
534202170,1568,5,2,4,1,1967,1,1,3,1967,5,5,9600,1568,-,1568,3,3,3,42.04657956494262,-93.62643257544445,143000,214672.60162364494,-71672.60162364494,1223 25TH ST,NAmes
907200340,894,3,7,9,1,1976,1,0,3,1976,5,6,10650,894,-,894,3,3,3,42.021390115667074,-93.68792039017747,128200,199822.34267057077,-71622.34267057077,5203 SCHUBERT ST,CollgCr
905377010,1229,4,7,6,1,1956,1,0,3,1956,4,6,17140,1229,-,1134,3,3,3,42.02323952276801,-93.67102361025562,135000,206545.2401576491,-71545.2401576491,121 MCDONALD DR,Edwards
535176050,1383,5,2,4,1,1960,1,1,3,1960,6,5,11600,1383,-,1383,3,3,3,42.04493193780322,-93.61260210452649,145250,216780.86335043906,-71530.86335043906,2305 BROADMOOR AVE,NAmes
907203010,864,3,7,9,1,1972,1,0,3,1972,5,7,9560,864,-,864,3,3,3,42.021803161484655,-93.68365707487992,128500,199885.73267116444,-71385.73267116444,4918 TODD DR,CollgCr
908275300,1526,4,7,6,1,1957,1,0,4,2002,5,6,8562,1526,-,1216,3,3,3,42.017729714285714,-93.66214257142856,144500,215879.65644812328,-71379.65644812328,3330 MORNINGSIDE ST,Edwards
902329090,1762,5,6,5,0,1920,1,1,4,1950,7,7,7200,998,764,596,4,3,2,42.028079,-93.61366,157000,228357.48080425654,-71357.48080425654,700 KELLOGG AVE,OldTown
534276360,1225,5,2,4,1,1959,1,1,3,1959,4,5,9320,1225,-,950,3,-,3,42.04335598367911,-93.62332249557672,128950,200305.14986999612,-71355.14986999612,2128 MELROSE AVE,NAmes
902207080,1163,5,6,5,0,1955,1,0,3,2005,3,8,5820,1163,-,1162,3,2,3,42.031558857142855,-93.60770175510204,126175,197516.59972428557,-71341.59972428557,1010 STAFFORD AVE,OldTown
534479140,1644,5,2,4,1,1942,1,1,3,1995,5,7,9480,888,756,728,4,3,3,42.03485555126173,-93.62053642728075,146500,217825.76400243276,-71325.76400243276,1317 GRAND AVE,NAmes
902327070,2007,5,6,5,0,1900,2,0,3,1950,6,7,8400,1090,917,917,5,3,2,42.02912002366332,-93.61062325031136,160000,231305.78117366554,-71305.78117366554,803 DUFF AVE,OldTown
535477180,864,5,2,4,1,1962,1,0,2,1962,5,5,6600,864,-,864,3,3,3,42.03487444444444,-93.60366755555556,125500,196775.95577047367,-71275.95577047367,1308 MEADOWLANE AVE,NAmes
535152200,1176,5,2,4,1,1957,1,0,3,1957,5,4,8856,1176,-,1176,3,3,3,42.0468724,-93.6187115,136500,207740.6904926405,-71240.69049264051,2204 JENSEN AVE,NAmes
535325340,1005,5,2,4,1,1956,1,0,2,1956,5,5,11050,1005,-,1005,3,3,3,42.038378,-93.61274980392156,133500,204708.04519333923,-71208.04519333923,221 16TH ST,NAmes
535302130,1152,5,2,4,1,1953,1,1,3,1953,5,6,9373,1152,-,1152,3,3,3,42.04042164423877,-93.6170522793614,137500,208680.0455275269,-71180.0455275269,1802 CLARK AVE,NAmes
905300010,810,2,5,5,5,1971,1,0,2,1972,5,7,10820,810,-,782,3,3,4,42.02944714893617,-93.67829025531914,130000,201169.74711586157,-71169.74711586157,4418 PHOENIX ST,Sawyer
905225040,1601,2,5,5,5,1958,1,0,3,1987,5,6,13825,1021,580,533,3,3,3,42.03378981113612,-93.66217073409716,140000,211089.37207641482,-71089.37207641482,1239 WISCONSIN AVE,Sawyer
535478040,936,5,2,4,1,1962,1,0,3,1962,5,5,6760,936,-,896,3,3,3,42.035209948063226,-93.60468306987144,130000,201020.63970910566,-71020.63970910566,608 E 14TH ST,NAmes
902110090,1347,5,6,5,0,1957,1,0,3,1957,5,7,5805,1347,-,1347,4,3,3,42.03028301753961,-93.61732245002153,143000,213992.41119108401,-70992.41119108401,513 9TH ST,OldTown
532354070,999,2,5,5,5,1962,1,0,3,2001,5,7,7758,999,-,999,4,3,3,42.03586555102041,-93.67407142857142,132500,203467.23002255053,-70967.23002255053,4106 TORONTO ST,Sawyer
532351060,988,2,5,5,5,1962,1,0,3,1962,5,4,9100,988,-,988,3,3,3,42.03608293877551,-93.67452128571429,129500,200467.1182194758,-70967.11821947579,4133 TORONTO ST,Sawyer
909250200,1510,2,3,7,5,1920,1,0,3,1950,6,8,4899,755,755,755,3,3,3,42.01875678168227,-93.64838682231043,149000,219924.37002819145,-70924.37002819145,428 STANTON AVE,SWISU
534201240,1464,5,2,4,1,1968,1,1,4,1968,5,6,8814,732,732,732,3,3,3,42.04573750207937,-93.62622991999754,141000,211918.67729822014,-70918.67729822014,1213 24TH ST,NAmes
907290140,848,3,7,9,1,2003,1,0,1,2003,6,5,4435,848,-,848,4,3,4,42.01628495599104,-93.68113037450748,131500,202403.23110852073,-70903.23110852073,4617 TWAIN ST,CollgCr
527455030,1055,6,6,2,1,1978,2,0,2,1978,7,7,2304,1055,-,1061,3,3,4,42.049841363251346,-93.625627272713,142500,213353.96018763052,-70853.96018763052,1128 JOHNSON ST,NPkVill
905106150,894,2,5,5,5,1968,1,0,3,1968,5,5,8724,894,-,894,3,3,4,42.029895510486824,-93.6767330344811,129000,199840.7471554427,-70840.74715544269,812 ARIZONA AVE,Sawyer
527427090,767,5,2,4,1,1998,1,0,1,1998,7,5,4058,767,-,723,3,3,4,42.05472050723045,-93.62498424342682,133000,203799.41399627892,-70799.41399627892,3301 POLARIS DR,NAmes
532377100,1040,2,5,5,5,1963,1,1,3,1963,5,5,7500,1040,-,1040,3,3,3,42.03468518793098,-93.67212195721362,133000,203687.05456507363,-70687.05456507363,1305 ALABAMA LN,Sawyer
535152130,1143,5,2,4,1,1959,1,0,3,1959,5,5,8050,1143,-,1143,3,3,3,42.04302518364962,-93.61714448801361,136000,206681.15693276146,-70681.15693276146,2103 CLARK AVE,NAmes
907200110,938,3,7,9,1,1975,1,0,3,1980,5,6,9200,938,-,938,3,3,4,42.02211963676932,-93.68579351117005,130250,200855.7985104893,-70605.79851048929,5106 TODD DR,CollgCr
905105190,899,2,5,5,5,1967,1,0,3,2004,5,7,7800,899,-,864,4,3,3,42.02992519260834,-93.6779561719857,130000,200553.3486738405,-70553.34867384049,822 YUMA AVE,Sawyer
908102100,1214,4,7,6,1,1965,1,0,2,1965,5,7,9170,1214,-,1214,3,2,3,42.02109939613352,-93.67855367114377,140000,210532.31893948372,-70532.31893948372,202 SOUTH DAKOTA AVE,Edwards
909281020,1355,2,3,7,5,1941,2,0,3,1950,5,5,6221,760,595,728,3,3,3,42.01748201059284,-93.63969278982539,140000,210530.49998490198,-70530.49998490198,2010 KILDEE ST,Crawfor
907135180,990,3,7,9,1,1994,1,0,3,1995,4,5,8070,990,-,990,3,-,4,42.01887367728432,-93.69239451908518,123600,194079.40891007415,-70479.40891007415,5445 FROST DR,CollgCr
903427120,1768,5,6,5,0,1915,2,0,3,1950,6,6,8094,1048,720,1048,3,2,3,42.0290462244898,-93.62149285714285,155000,225471.33763504378,-70471.33763504378,810 HODGE AVE,OldTown
923204050,1040,6,6,3,3,1963,1,0,3,1963,4,5,25286,1040,-,1064,3,3,3,41.99297998782015,-93.60554288541539,132250,202685.45375773462,-70435.45375773462,3309 SOUTHDALE DR,Mitchel
923227100,1360,6,6,3,3,1969,1,0,3,1979,5,5,13384,1360,-,1104,3,3,3,41.9933402,-93.6041191,140000,210393.58765342602,-70393.58765342602,3330 JEWEL DR,Mitchel
923230180,768,6,6,3,3,1970,1,0,2,1970,5,7,7244,768,-,768,3,3,4,41.99154866822061,-93.60155648482913,129500,199886.07305266632,-70386.07305266632,728 GARNET DR,Mitchel
527405180,864,5,2,4,1,1970,1,0,3,1970,4,7,8120,864,-,864,3,3,3,42.053299204294746,-93.62570534982589,124500,194832.24369481308,-70332.24369481308,1112 WHEELER ST,NAmes
910200060,1285,6,6,3,0,1926,1,0,3,1950,6,7,7000,861,424,861,3,3,3,42.02261581632653,-93.62844291836734,145400,215694.95190741413,-70294.95190741413,113 S RUSSELL AVE,IDOTRR
909250060,2447,2,3,7,5,1919,2,0,4,1990,6,7,9638,1699,748,804,4,3,3,42.019084346938776,-93.64689269387755,169000,239281.44810947866,-70281.44810947866,2320 KNAPP ST,SWISU
535353180,2640,5,6,5,0,1925,2,1,5,1975,5,5,22136,1392,1248,2171,3,3,3,42.035025146031195,-93.62031532340924,180000,250248.75278034824,-70248.75278034824,1330 GRAND AVE,OldTown
527453050,1548,6,6,2,1,1976,2,1,3,1976,6,5,2308,804,744,804,3,3,4,42.050719979734446,-93.62479788876188,146000,216130.24577287416,-70130.24577287416,1015 KENNEDY ST,NPkVill
902401030,1616,5,6,5,0,1926,2,0,3,2004,6,7,5400,1149,467,1149,4,3,3,42.039218,-93.609681,152000,222006.89765602528,-70006.89765602528,723 CARROLL AVE,OldTown
908204090,960,4,7,6,1,1959,1,0,2,2000,5,7,6400,960,-,960,2,3,3,42.018681900000004,-93.6663829759606,131750,201742.52343851555,-69992.52343851555,278 VILLAGE DR,Edwards
909254150,1250,2,3,7,5,1910,2,0,3,2003,5,6,5362,661,589,661,3,3,3,42.016780204081634,-93.64625073469388,139000,208881.3105605776,-69881.3105605776,620 LYNN AVE,Crawfor
535404080,816,5,2,4,1,1957,1,0,2,1957,5,7,7100,816,-,816,3,3,3,42.039218,-93.609681,129900,199761.14600183265,-69861.14600183265,1603 CARROLL AVE,NAmes
903201030,1143,5,6,5,0,1928,1,0,2,1983,5,7,7111,1143,-,1008,3,3,3,42.03334190834953,-93.6289333382767,138000,207842.34259200277,-69842.34259200277,1228 ORCHARD DR,BrkSide
534276010,864,5,2,4,1,1958,1,0,3,1958,5,5,9100,864,-,864,3,3,3,42.04504742401709,-93.62360488018683,129900,199736.43260965022,-69836.43260965022,2317 FERNDALE AVE,NAmes
531363060,1080,2,5,5,5,2004,1,0,3,2005,7,5,7500,1080,-,1080,4,-,4,42.03779694130547,-93.69220054665072,141000,210717.73064692793,-69717.73064692793,5500 KANSAS DR,SawyerW
527455100,1456,6,6,2,1,1976,2,1,3,1976,6,5,2179,855,601,855,3,3,4,42.05030841544594,-93.62565939713714,144000,213694.68059069297,-69694.68059069297,1108 JOHNSON ST,NPkVill
535327200,928,5,2,4,1,1956,1,0,2,2000,5,7,13300,928,-,928,3,3,4,42.038608571428576,-93.61221769387755,132000,201589.7183976039,-69589.7183976039,1624 DOUGLAS AVE,NAmes
533223110,1080,7,5,9,6,2003,2,1,2,2003,7,5,4447,530,550,530,4,3,4,42.046218828212254,-93.64544334040303,139000,208581.42246420265,-69581.42246420265,2410 EATON AVE,Somerst
535180030,1048,5,2,4,1,1956,1,0,3,1956,5,5,10152,1048,-,1048,3,3,3,42.04289140503031,-93.61287066175693,135000,204569.55440093248,-69569.55440093248,232 21ST ST,NAmes
903426180,1962,5,6,5,0,1915,1,1,4,1950,4,5,8094,888,1074,888,3,3,3,42.028996734693884,-93.62171171428571,149500,219067.2837272891,-69567.28372728909,807 HODGE AVE,OldTown
923225490,874,6,6,3,3,1968,1,0,3,1968,5,6,9858,874,-,864,3,3,3,41.99286803679146,-93.60422433229849,130000,199547.08168204845,-69547.08168204845,3329 HARCOURT DR,Mitchel
535305180,1008,5,2,4,1,1953,1,0,2,2006,5,7,8923,1008,-,1008,4,3,3,42.0393602020202,-93.61704195959595,134500,204007.8294405367,-69507.8294405367,1706 CLARK AVE,NAmes
923230190,874,6,6,3,3,1971,1,0,3,2004,5,7,6953,874,-,864,3,3,3,41.99154815807068,-93.6013973180521,130000,199499.97648509036,-69499.97648509036,732 GARNET DR,Mitchel
907290160,848,3,7,9,1,2003,1,0,1,2003,6,5,4435,848,-,848,4,3,4,42.01628418948768,-93.68119088994777,133000,202468.8175732094,-69468.81757320941,4623 TWAIN ST,CollgCr
535302080,1064,5,2,4,1,1952,1,0,2,1952,5,7,10950,1064,-,864,2,3,3,42.0456477,-93.6165081,135000,204466.78639782808,-69466.78639782808,1817 BURNETT AVE,NAmes
907200270,1040,3,7,9,1,1977,1,1,3,1977,5,5,8982,1040,-,1040,3,3,4,42.02221155838693,-93.687930042606,134900,204363.07052182948,-69463.07052182948,112 SANDBURG CT,CollgCr
527425025,914,5,2,4,1,1961,1,0,2,1961,4,7,17199,914,-,914,3,2,3,42.05655151182624,-93.62525282874702,128000,197449.4269546744,-69449.42695467439,1012 TOP O HOLLOW RD,NAmes
535453150,1170,5,2,4,1,1958,1,0,3,1958,5,6,7315,1170,-,1170,3,3,3,42.03609989665396,-93.60671648211698,140000,209433.23002635376,-69433.23002635376,1422 MAXWELL AVE,NAmes
905452150,1609,4,7,6,1,1953,1,1,5,1953,6,5,9525,1068,541,1000,3,2,3,42.0258097972012,-93.66607205192382,149900,219316.50320400123,-69416.50320400123,318 CRANE AVE,Edwards
903201090,1060,5,6,5,0,1925,1,0,1,1994,5,7,6854,916,144,756,3,2,3,42.03335272222222,-93.62767558333334,136500,205885.6279088384,-69385.62790883839,1115 ORCHARD DR,BrkSide
903425340,960,5,6,5,0,1970,1,0,3,1970,4,5,9873,960,-,960,3,3,3,42.028566999999995,-93.625286736037,129000,198287.54786427063,-69287.54786427063,722 RIDGEWOOD AVE,BrkSide
535151160,1283,5,2,4,1,1962,1,0,3,1980,5,7,7763,1283,-,931,3,3,3,42.0430122,-93.6197207,140000,209244.53855411705,-69244.53855411705,2204 BARR DR,NAmes
923426070,1274,6,6,3,3,1991,1,1,3,1991,5,5,10475,624,650,624,3,3,4,41.98649987838884,-93.60213991860324,136000,205209.8040870438,-69209.8040870438,700 KEN MARIL RD,Mitchel
534252110,1422,5,2,4,1,1960,1,0,3,1978,5,5,12342,1422,-,978,3,3,3,42.04316111859127,-93.62477456483307,139900,209097.95221864412,-69197.95221864412,2115 HUNZIKER DR,NAmes
923252100,816,6,6,3,3,1983,1,0,2,1983,5,7,6490,816,-,816,3,3,3,41.98738846938775,-93.604969,128500,197651.45863846046,-69151.45863846046,3913 MINNETONKA AVE,Mitchel
527404120,882,5,2,4,1,1970,1,0,2,1970,4,5,8400,882,-,882,3,3,3,42.053514279505634,-93.62714799845187,126000,195147.62798515215,-69147.62798515215,3203 GARNER AVE,NAmes
